~id,~label,ip_id:String,ip:String,is_vpn:Int,reputation_score:Double
IP_7S97ZW1RO5,ip,IP_7S97ZW1RO5,190.186.221.9,0,0.221
IP_MKS3VTGDAF,ip,IP_MKS3VTGDAF,147.155.43.165,0,0.173
IP_5J5G5YWWY4,ip,IP_5J5G5YWWY4,102.45.64.66,1,0.658
IP_Q7SLKU8AVQ,ip,IP_Q7SLKU8AVQ,207.118.71.169,0,0.161
IP_0TWNY2ZVCI,ip,IP_0TWNY2ZVCI,191.117.139.54,0,0.123
IP_5WEMKT0EME,ip,IP_5WEMKT0EME,210.38.134.163,0,0.13
IP_KFQQ01N76Z,ip,IP_KFQQ01N76Z,223.67.88.241,0,0.223
IP_QNSEWSBCYT,ip,IP_QNSEWSBCYT,190.135.174.126,0,0.144
IP_JIO0UY38TD,ip,IP_JIO0UY38TD,161.67.21.116,0,0.161
IP_74C0X4MUMO,ip,IP_74C0X4MUMO,157.233.18.123,0,0.101
IP_JEMH7X364C,ip,IP_JEMH7X364C,221.202.45.143,0,0.142
IP_8BUQ7579GS,ip,IP_8BUQ7579GS,219.212.33.76,0,0.243
IP_VPJZ2UTY4Q,ip,IP_VPJZ2UTY4Q,146.73.63.170,0,0.4
IP_UMSCKAKL9H,ip,IP_UMSCKAKL9H,73.173.131.58,0,0.272
IP_Q0PU79FE52,ip,IP_Q0PU79FE52,207.122.70.254,0,0.055
IP_M1ALCZNV1K,ip,IP_M1ALCZNV1K,109.82.38.17,0,0.369
IP_5JXOJCCWX9,ip,IP_5JXOJCCWX9,29.35.165.126,0,0.324
IP_BZIH3S2DE1,ip,IP_BZIH3S2DE1,176.64.188.96,0,0.17
IP_629090UMIC,ip,IP_629090UMIC,51.160.3.93,0,0.088
IP_KAUFXMR3D7,ip,IP_KAUFXMR3D7,146.109.8.178,0,0.02
IP_P2UX7WDEAH,ip,IP_P2UX7WDEAH,151.193.7.232,0,0.198
IP_7YSB9ZBZUK,ip,IP_7YSB9ZBZUK,31.146.10.125,0,0.128
IP_H97KZNR6R4,ip,IP_H97KZNR6R4,151.140.139.167,0,0.253
IP_DH2LCT4TTN,ip,IP_DH2LCT4TTN,212.218.160.77,0,0.264
IP_0BCFRRA1DV,ip,IP_0BCFRRA1DV,15.133.155.40,0,0.125
IP_7RJF2PDLE7,ip,IP_7RJF2PDLE7,55.27.29.19,0,0.069
IP_1XE7WKBSQU,ip,IP_1XE7WKBSQU,220.57.24.85,0,0.343
IP_GBSJ705HD6,ip,IP_GBSJ705HD6,54.182.94.214,0,0.187
IP_62H8QQKA1L,ip,IP_62H8QQKA1L,141.187.238.118,0,0.071
IP_SE9GT9KTYP,ip,IP_SE9GT9KTYP,52.147.13.108,0,0.199
IP_WO4L3FR92B,ip,IP_WO4L3FR92B,185.109.86.109,0,0.141
IP_5FSY4SYBE1,ip,IP_5FSY4SYBE1,51.47.179.137,0,0.114
IP_HOL6XBCBJS,ip,IP_HOL6XBCBJS,191.68.207.121,0,0.313
IP_H4AZHX19QM,ip,IP_H4AZHX19QM,173.247.245.205,0,0.175
IP_292ZFPQN73,ip,IP_292ZFPQN73,223.41.227.164,0,0.248
IP_JF2GCI4OGU,ip,IP_JF2GCI4OGU,197.183.251.10,0,0.39
IP_SM9H0D7JCU,ip,IP_SM9H0D7JCU,205.160.15.225,0,0.047
IP_6BUP2T1XYI,ip,IP_6BUP2T1XYI,195.20.250.89,0,0.234
IP_RXFJQA2QR5,ip,IP_RXFJQA2QR5,223.136.152.62,0,0.23
IP_VPWNHCDOII,ip,IP_VPWNHCDOII,60.0.57.239,0,0.043
IP_BFB20FAY2B,ip,IP_BFB20FAY2B,192.68.157.167,0,0.103
IP_OCAEC69NBJ,ip,IP_OCAEC69NBJ,198.60.214.106,0,0.066
IP_LBMXWRDQ8P,ip,IP_LBMXWRDQ8P,215.253.126.222,0,0.091
IP_8YP7JYONJ5,ip,IP_8YP7JYONJ5,210.213.72.190,0,0.286
IP_I407YG6QIQ,ip,IP_I407YG6QIQ,220.242.186.48,0,0.288
IP_3653247Z91,ip,IP_3653247Z91,159.89.48.189,0,0.131
IP_K64PN2BIOI,ip,IP_K64PN2BIOI,199.27.58.46,0,0.224
IP_ODM9HRRLIZ,ip,IP_ODM9HRRLIZ,197.189.250.18,0,0.187
IP_6QAH58OORC,ip,IP_6QAH58OORC,134.169.171.85,0,0.121
IP_PZJ66DRJVI,ip,IP_PZJ66DRJVI,131.227.33.132,0,0.131
IP_EGV16SEFXZ,ip,IP_EGV16SEFXZ,200.170.110.155,0,0.116
IP_FYCB70PNRB,ip,IP_FYCB70PNRB,39.41.240.126,0,0.375
IP_1YYPQSIQ4A,ip,IP_1YYPQSIQ4A,209.114.216.4,0,0.447
IP_JEIMA72XGG,ip,IP_JEIMA72XGG,69.210.197.70,0,0.19
IP_EIQU8P7NUS,ip,IP_EIQU8P7NUS,132.248.235.121,0,0.077
IP_NPBNGQTK2I,ip,IP_NPBNGQTK2I,147.3.224.22,0,0.077
IP_O5MFPO60B0,ip,IP_O5MFPO60B0,129.183.186.124,0,0.085
IP_3M0AH987NO,ip,IP_3M0AH987NO,222.248.226.151,0,0.376
IP_50PN431KIB,ip,IP_50PN431KIB,25.180.43.20,0,0.286
IP_NCHN18EPC3,ip,IP_NCHN18EPC3,137.158.176.27,0,0.16
IP_UZH8RO14BA,ip,IP_UZH8RO14BA,150.136.202.254,0,0.14
IP_0VAG69XNZM,ip,IP_0VAG69XNZM,171.171.58.101,0,0.078
IP_U732OKH9NY,ip,IP_U732OKH9NY,200.20.49.202,0,0.105
IP_YE3UBYNS1J,ip,IP_YE3UBYNS1J,177.250.60.163,0,0.213
IP_0RYY4GI5IA,ip,IP_0RYY4GI5IA,214.116.190.254,0,0.042
IP_UHPO9LQY2I,ip,IP_UHPO9LQY2I,93.200.38.183,0,0.235
IP_PAQUGZVFCJ,ip,IP_PAQUGZVFCJ,206.72.32.153,0,0.343
IP_A0K4PNSI32,ip,IP_A0K4PNSI32,149.38.212.220,0,0.193
IP_RKHHATAQUU,ip,IP_RKHHATAQUU,144.52.211.110,0,0.085
IP_TBY3TUUWJF,ip,IP_TBY3TUUWJF,64.22.166.225,0,0.066
IP_F1W3OA8DA2,ip,IP_F1W3OA8DA2,207.148.61.209,0,0.285
IP_LEQ7FVPOTF,ip,IP_LEQ7FVPOTF,173.236.126.172,0,0.027
IP_DTKL5X3CLT,ip,IP_DTKL5X3CLT,211.191.199.122,0,0.124
IP_JU2CCTWI44,ip,IP_JU2CCTWI44,194.4.54.81,0,0.279
IP_9XCGND3P22,ip,IP_9XCGND3P22,216.247.126.95,0,0.451
IP_LECVQ2HGDX,ip,IP_LECVQ2HGDX,185.145.138.198,0,0.303
IP_Y6WP6QLJ2C,ip,IP_Y6WP6QLJ2C,194.44.185.214,0,0.21
IP_AEHCGP8MOV,ip,IP_AEHCGP8MOV,151.219.5.147,0,0.382
IP_QV3GOXXX6O,ip,IP_QV3GOXXX6O,212.40.202.110,0,0.173
IP_9MDR2UAHHF,ip,IP_9MDR2UAHHF,178.52.96.244,0,0.159
IP_Y6YMTHWEJ2,ip,IP_Y6YMTHWEJ2,17.213.85.179,0,0.294
IP_36SD5E36IV,ip,IP_36SD5E36IV,200.191.16.140,0,0.111
IP_W5HX2S2MNN,ip,IP_W5HX2S2MNN,135.212.6.128,0,0.162
IP_UFG6HMEC53,ip,IP_UFG6HMEC53,211.100.88.195,0,0.434
IP_RNG3GZY59T,ip,IP_RNG3GZY59T,186.225.8.160,0,0.13
IP_WUYSC7CN9R,ip,IP_WUYSC7CN9R,28.231.189.194,0,0.2
IP_KO5KJOTMJD,ip,IP_KO5KJOTMJD,170.194.7.135,0,0.151
IP_FZGHJZ6LV7,ip,IP_FZGHJZ6LV7,85.191.45.184,0,0.108
IP_TVLQKTRAFM,ip,IP_TVLQKTRAFM,97.27.101.88,0,0.384
IP_0EDVX4JX5T,ip,IP_0EDVX4JX5T,212.53.222.42,0,0.037
IP_VGDQNK2RK1,ip,IP_VGDQNK2RK1,223.52.251.42,0,0.28
IP_VAOGE1UISD,ip,IP_VAOGE1UISD,130.221.174.20,0,0.131
IP_EVLVJC6SUM,ip,IP_EVLVJC6SUM,76.11.65.165,0,0.322
IP_ITC37DJPJN,ip,IP_ITC37DJPJN,212.196.11.231,0,0.218
IP_AM8NF9886Q,ip,IP_AM8NF9886Q,195.201.27.246,0,0.147
IP_Y0GX662OLA,ip,IP_Y0GX662OLA,203.143.219.127,0,0.371
IP_4QT6FVO60O,ip,IP_4QT6FVO60O,202.235.125.102,0,0.046
IP_WJCW25FL7L,ip,IP_WJCW25FL7L,126.158.85.89,0,0.065
IP_ZHUXNZKA3N,ip,IP_ZHUXNZKA3N,131.115.144.238,0,0.051
IP_A9X5TBGFF1,ip,IP_A9X5TBGFF1,170.136.3.176,0,0.1
IP_QU4SD6G2QN,ip,IP_QU4SD6G2QN,223.209.108.120,0,0.131
IP_3N58SY8XCL,ip,IP_3N58SY8XCL,130.41.240.249,0,0.033
IP_CZ4R39ESEW,ip,IP_CZ4R39ESEW,212.155.155.93,0,0.414
IP_K3VGD306XH,ip,IP_K3VGD306XH,153.123.33.216,0,0.316
IP_VWAKWZ8EDR,ip,IP_VWAKWZ8EDR,195.1.250.43,0,0.041
IP_MA7DKH5VLF,ip,IP_MA7DKH5VLF,211.122.229.61,0,0.426
IP_PRLMI2AQ1L,ip,IP_PRLMI2AQ1L,104.188.250.102,0,0.055
IP_5GMPP5ENAB,ip,IP_5GMPP5ENAB,201.140.31.66,0,0.025
IP_37JWYZA4BW,ip,IP_37JWYZA4BW,216.8.223.23,0,0.184
IP_DOJQQQ8J6W,ip,IP_DOJQQQ8J6W,117.47.175.30,0,0.182
IP_W7HW2TYR47,ip,IP_W7HW2TYR47,135.116.223.113,0,0.243
IP_SMM5BGKW6K,ip,IP_SMM5BGKW6K,46.138.47.118,0,0.05
IP_F3E6L3UBXF,ip,IP_F3E6L3UBXF,136.10.111.180,0,0.339
IP_0OX4W0TU0D,ip,IP_0OX4W0TU0D,89.55.73.99,0,0.35
IP_7FSG0U8504,ip,IP_7FSG0U8504,135.210.177.237,0,0.257
IP_7V2HHABME7,ip,IP_7V2HHABME7,193.124.58.226,0,0.032
IP_2T7UVKBZP4,ip,IP_2T7UVKBZP4,133.13.253.83,0,0.286
IP_JPE8BPQ5MR,ip,IP_JPE8BPQ5MR,60.152.196.59,0,0.223
IP_3CNWQTC2N1,ip,IP_3CNWQTC2N1,188.159.37.227,0,0.196
IP_KSQL7V2UBV,ip,IP_KSQL7V2UBV,118.170.77.35,0,0.362
IP_NR064BLS6B,ip,IP_NR064BLS6B,11.43.159.101,0,0.415
IP_DKI7VND3WA,ip,IP_DKI7VND3WA,109.32.35.162,0,0.262
IP_U7LQS4KFQH,ip,IP_U7LQS4KFQH,180.231.0.2,0,0.153
IP_16MNH7D05Q,ip,IP_16MNH7D05Q,184.157.28.192,0,0.298
IP_G1X1IEBC8A,ip,IP_G1X1IEBC8A,218.176.206.116,0,0.479
IP_FDHGMLE2W2,ip,IP_FDHGMLE2W2,118.79.199.165,0,0.128
IP_IQKV8D448B,ip,IP_IQKV8D448B,217.41.161.171,0,0.485
IP_UPLPY8NZJN,ip,IP_UPLPY8NZJN,22.202.224.149,0,0.323
IP_VRGVNVI2L5,ip,IP_VRGVNVI2L5,150.111.22.213,0,0.122
IP_YLQZ3Y36VR,ip,IP_YLQZ3Y36VR,128.14.218.53,0,0.175
IP_WK5QPTP45B,ip,IP_WK5QPTP45B,221.45.193.249,0,0.612
IP_ADR2R8VRUU,ip,IP_ADR2R8VRUU,142.216.61.235,0,0.228
IP_AM4LM7CU51,ip,IP_AM4LM7CU51,178.187.172.121,0,0.309
IP_DWZZSKU3OC,ip,IP_DWZZSKU3OC,27.220.208.79,0,0.337
IP_GUFGAP5ID6,ip,IP_GUFGAP5ID6,9.61.41.116,0,0.128
IP_LGNJKVOHWK,ip,IP_LGNJKVOHWK,147.43.110.111,0,0.289
IP_QX462AWOG7,ip,IP_QX462AWOG7,198.10.125.28,0,0.056
IP_THXUG03LI4,ip,IP_THXUG03LI4,180.223.37.153,0,0.02
IP_RO5JOMJESM,ip,IP_RO5JOMJESM,142.109.216.5,0,0.269
IP_VCNHO8ZFP8,ip,IP_VCNHO8ZFP8,199.173.225.24,0,0.147
IP_XX6FZ6FB7Q,ip,IP_XX6FZ6FB7Q,193.221.198.242,0,0.062
IP_2KNJWHH6E9,ip,IP_2KNJWHH6E9,146.81.16.225,0,0.052
IP_72OL96NJU8,ip,IP_72OL96NJU8,196.13.51.36,0,0.069
IP_J31DQ9MPDF,ip,IP_J31DQ9MPDF,206.222.187.5,0,0.224
IP_I0F2CGASX6,ip,IP_I0F2CGASX6,212.239.13.29,0,0.056
IP_AKK9FMRQDP,ip,IP_AKK9FMRQDP,197.52.132.49,0,0.28
IP_2JF6GH8G3J,ip,IP_2JF6GH8G3J,214.16.206.219,0,0.204
IP_TZZNRXK1WF,ip,IP_TZZNRXK1WF,74.146.238.237,0,0.302
IP_7ZP6825M5R,ip,IP_7ZP6825M5R,205.82.122.153,0,0.156
IP_VQEMAJ6XYY,ip,IP_VQEMAJ6XYY,186.151.117.74,0,0.2
IP_ETE2QTNP8M,ip,IP_ETE2QTNP8M,211.21.111.46,0,0.193
IP_4EN3LEYHI6,ip,IP_4EN3LEYHI6,177.6.52.52,0,0.107
IP_NKZXK2SJSG,ip,IP_NKZXK2SJSG,184.186.74.28,0,0.366
IP_NHLU2X3V1D,ip,IP_NHLU2X3V1D,64.76.245.75,0,0.112
IP_0UULQ3PDSK,ip,IP_0UULQ3PDSK,146.56.175.247,0,0.152
IP_XX1KN6DKAJ,ip,IP_XX1KN6DKAJ,179.15.145.34,0,0.152
IP_GFX9E9LK4V,ip,IP_GFX9E9LK4V,205.52.225.67,0,0.318
IP_0YVOU90QVT,ip,IP_0YVOU90QVT,19.116.26.93,0,0.287
IP_OJCMALQZIQ,ip,IP_OJCMALQZIQ,59.220.194.127,0,0.211
IP_DY58ALLVLF,ip,IP_DY58ALLVLF,196.149.230.233,0,0.14
IP_07NCK1I7T7,ip,IP_07NCK1I7T7,209.128.94.193,0,0.285
IP_NOC9GFZ8ZX,ip,IP_NOC9GFZ8ZX,220.132.254.49,0,0.067
IP_VCJIZFVE7U,ip,IP_VCJIZFVE7U,128.84.133.238,0,0.367
IP_HK3UGW0U1J,ip,IP_HK3UGW0U1J,202.118.139.128,0,0.084
IP_L4ZRXXJTOK,ip,IP_L4ZRXXJTOK,198.31.73.185,0,0.204
IP_MP4B19I3XD,ip,IP_MP4B19I3XD,62.160.51.198,0,0.254
IP_35QNX1SATZ,ip,IP_35QNX1SATZ,192.98.109.234,0,0.165
IP_738MG4TMTT,ip,IP_738MG4TMTT,181.142.45.52,0,0.331
IP_QMFEFA6P0A,ip,IP_QMFEFA6P0A,85.8.255.121,0,0.172
IP_OT12EDM4EF,ip,IP_OT12EDM4EF,138.79.223.215,0,0.228
IP_HANH6Z74X0,ip,IP_HANH6Z74X0,62.193.158.75,0,0.045
IP_LQD2VPACCW,ip,IP_LQD2VPACCW,213.81.33.164,0,0.064
IP_KSOJJM7BSV,ip,IP_KSOJJM7BSV,167.192.30.188,0,0.195
IP_IHV02OTWWX,ip,IP_IHV02OTWWX,214.190.177.113,0,0.155
IP_G4ESZOYMGJ,ip,IP_G4ESZOYMGJ,185.68.226.121,0,0.083
IP_MDQQZNDPHZ,ip,IP_MDQQZNDPHZ,151.215.86.83,0,0.165
IP_D4ST32AGHK,ip,IP_D4ST32AGHK,4.247.216.106,0,0.206
IP_SSBJOWALQE,ip,IP_SSBJOWALQE,90.7.153.108,0,0.157
IP_ALAL2SGI2S,ip,IP_ALAL2SGI2S,195.72.32.31,0,0.198
IP_QUV7OVT8ML,ip,IP_QUV7OVT8ML,32.224.241.67,0,0.265
IP_AL8L4QJPUP,ip,IP_AL8L4QJPUP,147.87.255.114,0,0.164
IP_EHT3DG3DP3,ip,IP_EHT3DG3DP3,83.101.148.240,0,0.232
IP_F5QSKB96GV,ip,IP_F5QSKB96GV,141.170.108.33,0,0.237
IP_6Z4FKE59MA,ip,IP_6Z4FKE59MA,148.97.249.61,0,0.095
IP_7OIL3F1H0F,ip,IP_7OIL3F1H0F,28.109.188.131,0,0.161
IP_391N2O4I9X,ip,IP_391N2O4I9X,20.242.167.228,0,0.159
IP_QT9EXBTKV0,ip,IP_QT9EXBTKV0,198.24.135.192,0,0.029
IP_J1M3IYMAIL,ip,IP_J1M3IYMAIL,112.106.213.188,0,0.331
IP_13KTBNPDTW,ip,IP_13KTBNPDTW,15.194.0.223,0,0.262
IP_LV90T0VY5E,ip,IP_LV90T0VY5E,193.92.209.121,0,0.127
IP_1311JLHYFT,ip,IP_1311JLHYFT,134.145.15.42,0,0.081
IP_396QBV33BH,ip,IP_396QBV33BH,138.134.232.86,0,0.05
IP_TF0B7ZYNEQ,ip,IP_TF0B7ZYNEQ,193.4.190.34,0,0.071
IP_WGLOBRS3O6,ip,IP_WGLOBRS3O6,47.29.238.122,0,0.083
IP_2851WPVFZ2,ip,IP_2851WPVFZ2,221.133.237.189,0,0.054
IP_CAJ6R4T3SW,ip,IP_CAJ6R4T3SW,198.245.165.32,0,0.157
IP_X0QIM8QJ7X,ip,IP_X0QIM8QJ7X,197.127.12.174,0,0.172
IP_Z7UHWO0MCB,ip,IP_Z7UHWO0MCB,134.9.234.176,0,0.088
IP_9B1ZNYU5L9,ip,IP_9B1ZNYU5L9,89.176.42.50,0,0.321
IP_0V99WCTENR,ip,IP_0V99WCTENR,18.36.207.17,0,0.268
IP_AD58J88T2W,ip,IP_AD58J88T2W,189.195.125.132,0,0.145
IP_C4EUDMXJ3V,ip,IP_C4EUDMXJ3V,170.198.204.204,0,0.167
IP_QUBDQR3SG4,ip,IP_QUBDQR3SG4,9.212.186.81,0,0.272
IP_IZA55A8QUF,ip,IP_IZA55A8QUF,199.181.74.190,0,0.421
IP_K5U6BZ23P8,ip,IP_K5U6BZ23P8,50.243.71.43,0,0.247
IP_TSBF3GSOBJ,ip,IP_TSBF3GSOBJ,17.130.241.210,0,0.135
IP_FHOG4COZRS,ip,IP_FHOG4COZRS,17.127.33.233,0,0.218
IP_IOZ6BQY0AZ,ip,IP_IOZ6BQY0AZ,146.93.106.171,0,0.036
IP_PU7KCV8QGT,ip,IP_PU7KCV8QGT,69.240.201.90,0,0.321
IP_FPT4956VTU,ip,IP_FPT4956VTU,129.172.110.127,0,0.224
IP_UEXCUW6CF4,ip,IP_UEXCUW6CF4,69.219.145.187,0,0.246
IP_NL1G355CDJ,ip,IP_NL1G355CDJ,76.116.147.138,0,0.179
IP_9M14SVQVVE,ip,IP_9M14SVQVVE,14.119.89.215,0,0.153
IP_XMO42FZILY,ip,IP_XMO42FZILY,197.98.110.213,0,0.341
IP_FV63RX3U9E,ip,IP_FV63RX3U9E,189.208.236.163,0,0.054
IP_9L54IWWFFQ,ip,IP_9L54IWWFFQ,215.60.105.28,0,0.25
IP_EKDIZGR8IV,ip,IP_EKDIZGR8IV,156.97.21.197,0,0.217
IP_WD8TCQE2I7,ip,IP_WD8TCQE2I7,25.2.245.208,0,0.356
IP_2WXV8OMUDU,ip,IP_2WXV8OMUDU,149.54.17.182,0,0.498
IP_999A7ICEY0,ip,IP_999A7ICEY0,207.239.246.179,0,0.055
IP_W36B04QL2P,ip,IP_W36B04QL2P,207.106.72.24,0,0.254
IP_GD6DFKMINK,ip,IP_GD6DFKMINK,194.134.125.68,0,0.076
IP_K88QXJ3HBE,ip,IP_K88QXJ3HBE,98.172.55.134,0,0.275
IP_NAKE6WH053,ip,IP_NAKE6WH053,100.163.216.103,0,0.243
IP_2UYVW8U13D,ip,IP_2UYVW8U13D,220.111.123.45,0,0.143
IP_FQ51HD5VLG,ip,IP_FQ51HD5VLG,53.149.63.76,0,0.196
IP_9FMSYOU1Z8,ip,IP_9FMSYOU1Z8,77.129.65.162,0,0.401
IP_EMY5O10NJ1,ip,IP_EMY5O10NJ1,221.96.175.53,0,0.243
IP_NJ8UQV1JAY,ip,IP_NJ8UQV1JAY,7.215.88.255,0,0.236
IP_0B0O2G9A7D,ip,IP_0B0O2G9A7D,208.252.64.212,0,0.273
IP_N2ZJRN6314,ip,IP_N2ZJRN6314,48.76.50.184,0,0.241
IP_CNG88PPUAZ,ip,IP_CNG88PPUAZ,194.177.249.143,0,0.069
IP_3YFMZV22D7,ip,IP_3YFMZV22D7,202.124.68.21,0,0.149
IP_FCBTACL5P9,ip,IP_FCBTACL5P9,18.137.27.156,0,0.125
IP_EYTU72TLMH,ip,IP_EYTU72TLMH,195.213.207.49,0,0.164
IP_Q7WDL4MF2Z,ip,IP_Q7WDL4MF2Z,204.194.55.100,0,0.063
IP_ZTA72LJH4I,ip,IP_ZTA72LJH4I,91.211.135.23,0,0.224
IP_MK5I5MPA13,ip,IP_MK5I5MPA13,219.31.152.59,0,0.212
IP_STHN1LG0T9,ip,IP_STHN1LG0T9,70.187.243.89,0,0.107
IP_NLAHNOHQ0X,ip,IP_NLAHNOHQ0X,171.50.148.139,0,0.121
IP_PEVY57IM25,ip,IP_PEVY57IM25,217.113.52.53,0,0.127
IP_Q5O4HGI3CT,ip,IP_Q5O4HGI3CT,189.192.193.199,0,0.235
IP_4Z207FMFNO,ip,IP_4Z207FMFNO,146.60.211.25,0,0.149
IP_YNQYHX2SCJ,ip,IP_YNQYHX2SCJ,171.55.37.51,0,0.134
IP_M2JHD1H00F,ip,IP_M2JHD1H00F,55.210.149.191,0,0.203
IP_43ZSOH4BHK,ip,IP_43ZSOH4BHK,58.180.166.235,0,0.077
IP_GSMEE5FEG3,ip,IP_GSMEE5FEG3,63.84.147.32,0,0.081
IP_9D6KC9JKPF,ip,IP_9D6KC9JKPF,104.18.45.107,0,0.266
IP_ICJ8FZ3NUM,ip,IP_ICJ8FZ3NUM,144.29.23.251,0,0.16
IP_8NGAJ5KLCZ,ip,IP_8NGAJ5KLCZ,140.97.229.223,0,0.292
IP_0AOCV3ENPY,ip,IP_0AOCV3ENPY,76.231.162.167,0,0.167
IP_LB28CVWXZM,ip,IP_LB28CVWXZM,141.213.75.250,0,0.052
IP_CG1ONRRHRB,ip,IP_CG1ONRRHRB,189.191.161.206,0,0.158
IP_C4YII9TXTI,ip,IP_C4YII9TXTI,188.64.132.0,0,0.128
IP_DRO39MR7EJ,ip,IP_DRO39MR7EJ,133.253.24.136,0,0.059
IP_QJA84GFR4Z,ip,IP_QJA84GFR4Z,151.217.85.240,0,0.175
IP_K2TJ8V8OFQ,ip,IP_K2TJ8V8OFQ,215.52.63.99,0,0.121
IP_8N5FG9MXMZ,ip,IP_8N5FG9MXMZ,214.137.191.68,0,0.181
IP_3AAOJTC7RN,ip,IP_3AAOJTC7RN,105.8.133.202,0,0.172
IP_7NMK46VJ9K,ip,IP_7NMK46VJ9K,152.188.251.127,0,0.271
IP_U1C4IRLFM2,ip,IP_U1C4IRLFM2,62.213.186.236,0,0.04
IP_TS1K5RKYHA,ip,IP_TS1K5RKYHA,34.111.207.24,0,0.171
IP_K5Q2WL0HQ6,ip,IP_K5Q2WL0HQ6,20.118.125.246,0,0.088
IP_DBFTI1VOEB,ip,IP_DBFTI1VOEB,138.227.157.101,0,0.397
IP_HW1B8MDMRC,ip,IP_HW1B8MDMRC,144.179.22.14,0,0.094
IP_M297Y3DA5T,ip,IP_M297Y3DA5T,26.162.75.230,0,0.132
IP_BPQMLNTO85,ip,IP_BPQMLNTO85,161.80.26.42,0,0.08
IP_I1VDV01YWE,ip,IP_I1VDV01YWE,203.95.200.57,0,0.122
IP_JTW25LFW1S,ip,IP_JTW25LFW1S,144.136.21.207,0,0.079
IP_IHXEIA614A,ip,IP_IHXEIA614A,216.187.219.130,0,0.213
IP_5J53DPREYH,ip,IP_5J53DPREYH,199.168.252.56,0,0.189
IP_61HSXIPA1Q,ip,IP_61HSXIPA1Q,155.42.170.154,0,0.24
IP_Q7M5EVLDC6,ip,IP_Q7M5EVLDC6,178.140.138.227,0,0.577
IP_U1V1DFKRJH,ip,IP_U1V1DFKRJH,180.58.48.80,0,0.315
IP_575URR84L0,ip,IP_575URR84L0,154.8.84.85,0,0.133
IP_XYT9R12IFM,ip,IP_XYT9R12IFM,11.54.72.168,0,0.129
IP_JJSZJIX7AX,ip,IP_JJSZJIX7AX,139.179.125.100,0,0.158
IP_JO9ESP4GQI,ip,IP_JO9ESP4GQI,164.111.246.199,0,0.515
IP_TSN1MUP8ZI,ip,IP_TSN1MUP8ZI,148.121.89.16,0,0.396
IP_6R424U5SS7,ip,IP_6R424U5SS7,128.245.28.243,0,0.205
IP_U7JFL0K1B2,ip,IP_U7JFL0K1B2,177.152.92.81,0,0.327
IP_O8D9T3ZMG1,ip,IP_O8D9T3ZMG1,189.234.109.225,0,0.11
IP_JZCJTFDWLJ,ip,IP_JZCJTFDWLJ,211.21.94.0,0,0.334
IP_I8C7BF75RG,ip,IP_I8C7BF75RG,72.60.153.79,0,0.24
IP_Y5I2OO3R3M,ip,IP_Y5I2OO3R3M,207.169.132.86,0,0.072
IP_B7PBWN1WE6,ip,IP_B7PBWN1WE6,152.65.160.91,0,0.058
IP_Y6JZ9UL8PC,ip,IP_Y6JZ9UL8PC,211.69.72.119,0,0.16
IP_Q30LPO04XV,ip,IP_Q30LPO04XV,212.71.11.102,0,0.159
IP_S8SUZVG2ZA,ip,IP_S8SUZVG2ZA,194.194.206.77,0,0.253
IP_UQS0LZHAD5,ip,IP_UQS0LZHAD5,166.214.1.205,0,0.123
IP_HCNSABJTUD,ip,IP_HCNSABJTUD,212.92.125.64,0,0.246
IP_2TA3WNVKE1,ip,IP_2TA3WNVKE1,140.74.134.142,0,0.028
IP_CVGKB4J2UC,ip,IP_CVGKB4J2UC,59.179.200.183,0,0.171
IP_EQV77AUMZC,ip,IP_EQV77AUMZC,212.135.10.63,0,0.238
IP_U5N8KRKYXY,ip,IP_U5N8KRKYXY,32.71.1.160,0,0.156
IP_WQMAR5WUVW,ip,IP_WQMAR5WUVW,49.63.222.96,0,0.139
IP_O6QL4J8SUD,ip,IP_O6QL4J8SUD,133.57.109.10,0,0.034
IP_8H6MXAQKYT,ip,IP_8H6MXAQKYT,219.124.4.235,0,0.185
IP_SCBCH82ZG0,ip,IP_SCBCH82ZG0,189.128.69.185,0,0.322
IP_IM75E8PESW,ip,IP_IM75E8PESW,4.165.112.146,0,0.417
IP_FQTOO7JRFG,ip,IP_FQTOO7JRFG,177.89.203.37,0,0.059
IP_53V31HW3DS,ip,IP_53V31HW3DS,205.3.17.240,0,0.03
IP_44VW56BZUG,ip,IP_44VW56BZUG,65.188.209.132,0,0.196
IP_X2STYO2US1,ip,IP_X2STYO2US1,32.205.134.32,0,0.151
IP_CR50JM1KJ5,ip,IP_CR50JM1KJ5,202.235.76.75,0,0.102
IP_SHL4MLTACK,ip,IP_SHL4MLTACK,59.127.80.227,0,0.071
IP_ZBPN3WCEPC,ip,IP_ZBPN3WCEPC,56.111.47.73,0,0.106
IP_VSAAXESWWB,ip,IP_VSAAXESWWB,151.239.69.206,0,0.185
IP_VWHITTVMEJ,ip,IP_VWHITTVMEJ,187.75.62.173,0,0.21
IP_X8EABL4PC4,ip,IP_X8EABL4PC4,148.239.46.195,0,0.139
IP_TQBLB6JOGB,ip,IP_TQBLB6JOGB,193.78.177.7,0,0.283
IP_FK3B5WXNHU,ip,IP_FK3B5WXNHU,122.138.169.179,0,0.323
IP_MAKGHAO8I3,ip,IP_MAKGHAO8I3,6.108.147.101,0,0.172
IP_GVH4C3W4GN,ip,IP_GVH4C3W4GN,148.141.148.209,0,0.252
